activity	time	p	p_peak	p_smooth
Softball	840.0	1.2320228178106126e-4	0.2068910322433361	0.19903162637269003
Playing soccer	840.0	3.481518569384603e-4	0.4324885254950212	0.3934776626950462
Doing aerobics	840.0	3.303649618024627e-5	0.0540110515135675	0.04976204934222672
Hunting	840.0	7.033860134046038e-4	0.6471896619917155	0.6122902587857851
Bowling	840.0	3.8747962753765886e-4	0.3143341244637151	0.308696364528747
Rollerblading	840.0	1.5963093944235124e-4	0.5013182653367629	0.4649620013608406
Golfing	840.0	0.0019811048191949033	0.8449119631012568	0.8088266042962423
Boating	840.0	6.530230543286837e-4	0.9695688184413815	0.9203328200775461
Playing baseball	840.0	1.4478213794342931e-4	0.31012535290122845	0.32665164326074114
Running	845.0	3.814484575420947e-4	0.2602564815327197	0.2792606658097181
Hiking	845.0	4.093897464495958e-4	0.8092982243669117	0.8531360906635785
Biking	845.0	5.83535590877056e-4	0.7032316054558424	0.7466852750514362
Walking	845.0	0.0028895634017017603	0.624968351434511	0.6733517859709098
Doing yoga	845.0	9.369040441374799e-5	0.21945578906173857	0.2359803773430306
Fishing	845.0	0.001425543461014471	0.8528785461538261	0.8741126455822402
Dancing	845.0	7.304227050031984e-5	0.09798198714154165	0.12436913728759591
Playing football	845.0	3.5450144006702174e-4	0.3667206949782606	0.3731571244901393
Softball	845.0	1.0916160452877423e-4	0.1833128146313979	0.1854124544374578
Playing soccer	845.0	2.87361208252259e-4	0.35697188673463015	0.3837719207979544
Doing aerobics	845.0	2.860610568828174e-5	0.046767848488005845	0.049113483813681004
Hunting	845.0	6.195354647085462e-4	0.5700382725210158	0.6102137235409743
Bowling	845.0	3.785526815071784e-4	0.30709234046991485	0.3115247071235014
Rollerblading	845.0	1.2356007198398376e-4	0.38803831618284895	0.46297383368236195
Golfing	845.0	0.001828675770577025	0.7799032238091447	0.8046327455359611
Boating	845.0	6.130408841197915e-4	0.9102057296940643	0.9379758210428628
Playing baseball	845.0	1.5548499608417478e-4	0.3330510238790074	0.33727448937699345
Running	850.0	4.158851937538646e-4	0.28375214293792167	0.2697310384951979
Hiking	850.0	4.2084261739136166e-4	0.8319387232984493	0.8259225759952497
Biking	850.0	5.779385681332757e-4	0.6964865099528146	0.7014957179263183
Walking	850.0	0.002950516793534597	0.6381516374581625	0.6477098648559433
Doing yoga	850.0	9.68153732179782e-5	0.2267755620845672	0.21784287958454085
Fishing	850.0	0.0014347333166009548	0.8583766813466923	0.8556874277294035
Dancing	850.0	8.395606159148862e-5	0.11262220753769826	0.11163893059592772
Playing football	850.0	3.6766407316565395e-4	0.38033702882661297	0.3840343112925317
Softball	850.0	9.88718933607109e-5	0.16603351643763947	0.17758896615592112
Playing soccer	850.0	2.912923804362006e-4	0.36185535016421194	0.3670582531854551
Doing aerobics	850.0	2.8479921667327266e-5	0.046561551439469676	0.045903778450058684
Hunting	850.0	6.666767348992166e-4	0.6134132361101915	0.6004271772560222
Bowling	850.0	3.860170685809753e-4	0.3131476564368741	0.3150580744748972
Rollerblading	850.0	1.590726349518574e-4	0.4995649195274741	0.4966486198578192
Golfing	850.0	0.00185020014009832	0.7890830496974814	0.7858440287083139
Boating	850.0	6.291697692377328e-4	0.9341529149931428	0.9387740670671906
Playing baseball	850.0	1.7210303360585413e-4	0.3686470913507446	0.3644715728662849
Running	855.0	3.8867126177229096e-4	0.2651844910149525	0.2721966387311708
Hiking	855.0	4.2316554484046634e-4	0.836530780320388	0.8347775425212278
Biking	855.0	5.848113396022416e-4	0.7047690383702977	0.7097281794608922
Walking	855.0	0.003144048598388071	0.6800096056751564	0.6502930800690168
Doing yoga	855.0	8.849967819412912e-5	0.20729728760731683	0.2033708022497737
Fishing	855.0	0.0014304383169530426	0.8558070556876922	0.8678390676977813
Dancing	855.0	9.267085317919413e-5	0.12431259710854324	0.13097071023965406
Playing football	855.0	3.915489696362545e-4	0.4050452100727215	0.39797690248520207
Softball	855.0	1.0922577061011231e-4	0.183420567398726	0.1839912229973033
Playing soccer	855.0	3.0778851267019143e-4	0.38234752265752325	0.36614639969220164
Doing aerobics	855.0	2.7146733843825825e-5	0.04438193542270054	0.04510847409495692
Hunting	855.0	6.714770375016786e-4	0.6178300231368596	0.6231647178785652
Bowling	855.0	4.0054637173167636e-4	0.32493422651790277	0.309509587393275
Rollerblading	855.0	1.9179935294967172e-4	0.6023426238631345	0.585444940262788
Golfing	855.0	0.001848940455050568	0.7885458126183157	0.7854994843011956
Boating	855.0	6.54635956003111e-4	0.9719635565143646	0.9687054905025025
Playing baseball	855.0	1.8287304399063333e-4	0.3917166033691028	0.4184442138815838
Running	860.0	3.9228967926370256e-4	0.2676532822406381	0.2732334831171508
Hiking	860.0	4.228278057152974e-4	0.8358631239448463	0.837800105849416
Biking	860.0	6.040292700661604e-4	0.7279289900595645	0.7150709362351368
Walking	860.0	0.0029253941639537195	0.6327179970737314	0.6411227000688581
Doing yoga	860.0	7.515507959048818e-5	0.1760395570574371	0.18507582128220812
Fishing	860.0	0.0014864760204356532	0.8893334660589597	0.8858848808932915
Dancing	860.0	1.1627584186940789e-4	0.1559773260727207	0.14306829959271025
Playing football	860.0	3.949354983878409e-4	0.40854846855627186	0.414610078220455
Softball	860.0	1.20599113098198e-4	0.20251958515554447	0.19463136043350235
Playing soccer	860.0	2.851590909597691e-4	0.3542363262548698	0.3719347539264491
Doing aerobics	860.0	2.7146733843825825e-5	0.04438193542270054	0.044381935422700546
Hunting	860.0	6.936710805521152e-4	0.6382508943886446	0.6335237579724308
Bowling	860.0	3.580338239559741e-4	0.2904468792250481	0.2990714957402551
Rollerblading	860.0	2.0838427065394833e-4	0.6544272773977555	0.6416225574412571
Golfing	860.0	0.001826252162147349	0.7788695905877896	0.7843562561737477
Boating	860.0	6.735190343460538e-4	1.0	0.9761118030846433
Playing baseball	860.0	2.3107643951386067e-4	0.49496894692490406	0.4899583593288588
Running	865.0	4.204441890505122e-4	0.28686267609586164	0.2906302579900926
Hiking	865.0	4.254295782815433e-4	0.841006413283014	0.8511562193486881
Biking	865.0	5.912386901996764e-4	0.7125147802755484	0.7327899964218392
Walking	865.0	0.002823318059227489	0.6106404974576862	0.6687997837837302
Doing yoga	865.0	7.33838086246537e-5	0.17189061918187049	0.18511270740786623
Fishing	865.0	0.0015252213155624444	0.9125141209332226	0.9111929149299668
Dancing	865.0	1.110110975130784e-4	0.1489149755968668	0.16921403227340492
Playing football	865.0	4.159009316122535e-4	0.43023655603237165	0.44476717586432785
Softball	865.0	1.1788029401089468e-4	0.1979539287462365	0.21691402844992336
Playing soccer	865.0	3.0527119945548617e-4	0.37922041286695435	0.39052420189275483
Doing aerobics	865.0	2.7146733843825825e-5	0.04438193542270054	0.04893877016354763
Hunting	865.0	7.004523234580575e-4	0.644490356391788	0.6487367368319904
Bowling	865.0	3.474159665897441e-4	0.28183338147781456	0.2870291958941263
Rollerblading	865.0	2.127372613532574e-4	0.6680977710628809	0.6795274828054826
Golfing	865.0	0.0018421583978163914	0.7856533653151377	0.7862279851865952
Boating	865.0	6.441346467328983e-4	0.9563718527395653	0.9734145143224621
Playing baseball	865.0	2.722622509112976e-4	0.5831895276925694	0.5579872914613015
Running	870.0	4.6516472202053977e-4	0.317374815633778	0.3010817382702324
Hiking	870.0	4.434344238064236e-4	0.8765991208182042	0.846767862942423
Biking	870.0	6.28920714844831e-4	0.7579262189304047	0.7292816218097387
Walking	870.0	0.003527946541306755	0.7630408568197726	0.6817001735299245
Doing yoga	870.0	8.854692063933785e-5	0.2074079459842911	0.1855775909841317
Fishing	870.0	0.0015573416231558247	0.9317311577977183	0.9121502238455811
Dancing	870.0	1.51143141849976e-4	0.2027497951506273	0.18193025704497512
Playing football	870.0	4.7900572914879154e-4	0.49551650300434014	0.4830881561585217
Softball	870.0	1.490333279608447e-4	0.25026857144798903	0.22991439400740868
Playing soccer	870.0	3.526818481975733e-4	0.43811586655644036	0.42153595908826796
Doing aerobics	870.0	3.5508458858873484e-5	0.05805243964524181	0.055635653802020145
Hunting	870.0	7.210788645106418e-4	0.6634689597155384	0.6524549961846725
Bowling	870.0	3.5601274815164936e-4	0.2888073269795162	0.2816250083911277
Rollerblading	870.0	2.280086790231126e-4	0.7160573999558112	0.7103343979344655
Golfing	870.0	0.001862106648202699	0.7941609996568583	0.786686239817977
Boating	870.0	6.491859300357407e-4	0.963871690227821	0.9521030614417691
Playing baseball	870.0	2.7815104184539534e-4	0.595803399766431	0.5873516625406708
Running	875.0	4.382447426121218e-4	0.2990077230810575	0.31243110437788874
Hiking	875.0	4.1616815394886696e-4	0.8226980547260507	0.8386802993772943
Biking	875.0	5.952956120376802e-4	0.7174038662232629	0.7283912911867589
Walking	875.0	0.003104330396449637	0.6714191663123147	0.7068046263186553
Doing yoga	875.0	7.575048603365157e-5	0.17743420778623353	0.18360306750356878
Fishing	875.0	0.0014912763011003932	0.8922053928058021	0.9140070039678458
Dancing	875.0	1.4471439338090616e-4	0.19412600038743125	0.19700059864182992
Playing football	875.0	5.060678360368819e-4	0.5235114094388533	0.5204983317117989
Softball	875.0	1.438240158400379e-4	0.24152068182800054	0.24443664503466336
Playing soccer	875.0	3.6005218211531835e-4	0.4472715978414093	0.4666086500512921
Doing aerobics	875.0	3.943541724520575e-5	0.06447258633811809	0.062332537440492664
Hunting	875.0	7.05794443036794e-4	0.6494056724466909	0.6550409123058647
Bowling	875.0	3.3804860061080125e-4	0.27423431671605225	0.2790919868038736
Rollerblading	875.0	2.3781310145900683e-4	0.7468480227847045	0.7427784503863167
Golfing	875.0	0.0018294756357101448	0.7802443544819352	0.7892356807345201
Boating	875.0	6.304580268519065e-4	0.936065641357921	0.9473107372183188
Playing baseball	875.0	2.722027426470587e-4	0.5830620601630123	0.5894369516276486
Running	880.0	4.7034724818299084e-4	0.3209107744188307	0.3122530836613087
Hiking	880.0	4.1315610912900767e-4	0.8167437225876277	0.8180080759023668
Biking	880.0	5.890223239181028e-4	0.7098437884066092	0.7119577873047535
Walking	880.0	0.0031715320503754914	0.6859538558238786	0.6886068432516966
Doing yoga	880.0	7.085490878278616e-5	0.1659670487401817	0.17061933146492914
Fishing	880.0	0.0015345318584543005	0.9180844613000172	0.9162128051640273
Dancing	880.0	1.4471439338090616e-4	0.19412600038743125	0.213744791567219
Playing football	880.0	5.243918999846525e-4	0.5424670826922033	0.5506184089646197
Softball	880.0	1.438240158400379e-4	0.24152068182800054	0.2453596887125118
Playing soccer	880.0	4.1412130851696354e-4	0.5144384857560266	0.4940116626843373
Doing aerobics	880.0	3.943541724520575e-5	0.06447258633811809	0.06447258633811809
Hunting	880.0	7.088836875772857e-4	0.6522481047553648	0.6508937566217083
Bowling	880.0	3.3804860061080125e-4	0.27423431671605225	0.27039027639910507
Rollerblading	880.0	2.4372999549227903e-4	0.7654299284184347	0.7620976202617334
Golfing	880.0	0.0018600917798961437	0.7933016880647669	0.7820929131394808
Boating	880.0	6.344514819831442e-4	0.9419948800692146	0.9419757830104752
Playing baseball	880.0	2.7518280490101493e-4	0.5894453949535023	0.6290929481020425
Running	885.0	4.643819665554303e-4	0.3168407534840381	0.32600963962406854
Hiking	885.0	4.120628129262554e-4	0.8145824503934218	0.8276589830890075
Biking	885.0	5.880115705875121e-4	0.7086257072843887	0.7144592356957227
Walking	885.0	0.0032755322495028848	0.7084475076188969	0.6731700121574434
Doing yoga	885.0	7.191781071069593e-5	0.1684567378683722	0.1676268414923087
Fishing	885.0	0.0015684022793970727	0.9383485613862624	0.935656765900172
Dancing	885.0	1.885898370430135e-4	0.2529823739267945	0.23336358274700678
Playing football	885.0	5.66355128083214e-4	0.5858767347628026	0.5685364050170322
Softball	885.0	1.506823277177905e-4	0.2530377024815343	0.2649361231050323
Playing soccer	885.0	4.188598564324711e-4	0.520324904455576	0.5261693039363083
Doing aerobics	885.0	3.943541724520575e-5	0.06447258633811809	0.0745934278950831
Hunting	885.0	7.075570880904046e-4	0.6510274926630696	0.6599453935756984
Bowling	885.0	3.2383295686427843e-4	0.2627021957652107	0.25665782938099374
Rollerblading	885.0	2.4646364535704904e-4	0.7740149095820611	0.7856840968244486
Golfing	885.0	0.0018118626988106877	0.7727326968717404	0.7788165406698182
Boating	885.0	6.384063504166988e-4	0.94786682760429	0.9415341273181507
Playing baseball	885.0	3.336912925678358e-4	0.7147713891896129	0.6865021561939771
Running	890.0	4.987321935549316e-4	0.34027739096933685	0.33720490970464106
Hiking	890.0	4.308141113741591e-4	0.851650776285973	0.8594893370955644
Biking	890.0	6.0152265368462e-4	0.7249082113961701	0.7316475783930468
Walking	890.0	0.002890212183587399	0.6251086730295552	0.6454584618445409
Doing yoga	890.0	7.191781071069593e-5	0.1684567378683722	0.1613997492865722
Fishing	890.0	0.0015887750992890654	0.9505372750142366	0.9479576976545037
Dancing	890.0	1.885898370430135e-4	0.2529823739267945	0.25014246875796653
Playing football	890.0	5.580307235205454e-4	0.5772653975960906	0.5910410177384827
Softball	890.0	1.7879693893115158e-4	0.30024998500556205	0.281542847828076
Playing soccer	890.0	4.377125720908909e-4	0.5437445215973226	0.5322310652412686
Doing aerobics	890.0	5.800701328348481e-5	0.0948351110090131	0.08032703581515642
Hunting	890.0	7.353072514410218e-4	0.6765605833086609	0.6716140277193539
Bowling	890.0	2.8726464454332086e-4	0.23303697566171833	0.24157488438998853
Rollerblading	890.0	2.6034448524558387e-4	0.81760745247285	0.8092296304402028
Golfing	890.0	0.0018064288418218157	0.7704152370729473	0.770241253735836
Boating	890.0	6.295656363056831e-4	0.9347406742809476	0.9433483478983958
Playing baseball	890.0	3.526072739834897e-4	0.7552896844388162	0.7364674159430414
Running	895.0	5.195727484915932e-4	0.3544965846605483	0.38749093592943923
Hiking	895.0	4.614609990835319e-4	0.9122347846072982	0.9042370166648809
Biking	895.0	6.318105446163696e-4	0.7614088164985816	0.7625638956856986
Walking	895.0	0.0027871560348311057	0.6028192048851709	0.6884888167014477
Doing yoga	895.0	6.287946931630181e-5	0.14728577212297217	0.15057933289213998
Fishing	895.0	0.0015962130189402276	0.9549872565630122	0.9685081771924162
Dancing	895.0	1.8223867615349798e-4	0.2444626584203105	0.2484147469754833
Playing football	895.0	5.896561547198077e-4	0.6099809208565546	0.6202416090810955
Softball	895.0	1.7349160978943461e-4	0.2913408559971316	0.29907216433035916
Playing soccer	895.0	4.2876040294535805e-4	0.532623769670907	0.5467204757862297
Doing aerobics	895.0	4.9956503810403465e-5	0.08167341009833806	0.08775800715347538
Hunting	895.0	7.469291997394734e-4	0.687254007186331	0.7009797562089357
Bowling	895.0	2.8227036860442866e-4	0.22898548174303662	0.2310080356574068
Rollerblading	895.0	2.6622226783086685e-4	0.8360665292656971	0.8542902605870174
Golfing	895.0	0.0017997711440921442	0.7675758272628206	0.7707443185172803
Boating	895.0	6.381172182630366e-4	0.9474375418099501	0.9594127005112442
Playing baseball	895.0	3.451617059649884e-4	0.7393411742006953	0.764229731102389
Running	900.0	6.854891646517711e-4	0.4676988321584325	0.4220754297783262
Hiking	900.0	4.799706890645759e-4	0.9488254891013719	0.8972914765858286
Biking	900.0	6.649738601339945e-4	0.801374659162344	0.7616751936208641
Walking	900.0	0.0038723893780503926	0.8375385721896171	0.7250213751669211
Doing yoga	900.0	5.805940407325286e-5	0.1359954886850756	0.1268393243744096
Fishing	900.0	0.0016714495486410774	1.0	0.966509271849222
Dancing	900.0	1.8472596189206974e-4	0.24779920857934495	0.23756293006642504
Playing football	900.0	6.510379820114211e-4	0.6734785087906412	0.6445731915811374
Softball	900.0	1.8199811411596963e-4	0.3056256519883839	0.3067092439445191
Playing soccer	900.0	4.5385164157681513e-4	0.5637931360904598	0.5422585991173465
Doing aerobics	900.0	5.307114082516013e-5	0.08676550035307501	0.08586045056279644
Hunting	900.0	8.033038710169531e-4	0.7391246781318154	0.7027222935538614
Bowling	900.0	2.84755698375722e-4	0.23100164956746544	0.21599514735203218
Rollerblading	900.0	2.8950858039867395e-4	0.9091968000225049	0.8846616846290102
Golfing	900.0	0.0018154013777727947	0.774241891216073	0.7470719881843063
Boating	900.0	6.70865292194299e-4	0.9960598854428347	0.941251331203598
Playing baseball	900.0	3.7257383446994644e-4	0.7980583346676556	0.7702602807319634
Running	905.0	6.50799897181442e-4	0.4440308725159977	0.47000078559040265
Hiking	905.0	4.202737463777707e-4	0.8308141560488158	0.869138386712906
Biking	905.0	5.993103414940408e-4	0.7222421052016668	0.7421329654106051
Walking	905.0	0.0033969409339476004	0.7347063484259754	0.7717939946100421
Doing yoga	905.0	4.151244740283273e-5	0.09723671231518098	0.10771638009753631
Fishing	905.0	0.0015787518909880904	0.9445405589846537	0.970777475023762
Dancing	905.0	1.6432084528599728e-4	0.2204269231996196	0.23054638122808366
Playing football	905.0	6.285932618786743e-4	0.6502601450962163	0.663157105938641
Softball	905.0	1.9244043460719625e-4	0.32316122384804175	0.3219882753275149
Playing soccer	905.0	4.269371834542276e-4	0.5303588915906727	0.5547357090878509
Doing aerobics	905.0	5.4525024729122786e-5	0.08914244123697622	0.07833342399339598
Hunting	905.0	7.409887840808539e-4	0.681788195343438	0.7040778175327155
Bowling	905.0	2.3174548913419316e-4	0.1879983107455945	0.20282680019967872
